uid,scale,item_index,dimension,response_reversed
126,BFI,33,Conscientiousness,3.0
126,BFI,34,Neuroticism,3.0
126,BFI,35,Openness,3.0
126,BFI,36,Extraversion,3.0
126,BFI,37,Agreeableness,3.0
126,BFI,38,Conscientiousness,3.0
126,BFI,39,Neuroticism,3.0
126,BFI,40,Openness,3.0
126,BFI,41,Openness,2.0
126,BFI,42,Agreeableness,3.0
126,BFI,43,Conscientiousness,3.0
126,BFI,44,Openness,3.0
126,PANAS,1,Positive,3.0
126,PANAS,2,Negative,3.0
126,PANAS,3,Positive,3.0
126,PANAS,4,Negative,3.0
126,PANAS,5,Positive,3.0
126,PANAS,6,Negative,3.0
126,PANAS,7,Negative,2.0
126,PANAS,8,Negative,2.0
126,PANAS,9,Positive,3.0
126,PANAS,10,Positive,3.0
126,PANAS,11,Negative,3.0
126,PANAS,12,Positive,4.0
126,PANAS,13,Negative,2.0
126,PANAS,14,Positive,3.0
126,PANAS,15,Negative,3.0
126,PANAS,16,Positive,4.0
126,PANAS,17,Positive,3.0
126,PANAS,18,Negative,3.0
126,PANAS,19,Positive,2.0
126,PANAS,20,Negative,2.0
126,BPAQ,1,Physical,
126,BPAQ,2,Physical,1.0
126,BPAQ,3,Physical,3.0
126,BPAQ,4,Physical,3.0
126,BPAQ,5,Physical,2.0
126,BPAQ,6,Physical,2.0
126,BPAQ,7,Physical,1.0
126,BPAQ,8,Physical,1.0
126,BPAQ,9,Physical,2.0
126,BPAQ,10,Verbal,4.0
126,BPAQ,11,Verbal,4.0
126,BPAQ,12,Verbal,3.0
126,BPAQ,13,Verbal,3.0
126,BPAQ,14,Verbal,4.0
126,BPAQ,15,Anger,4.0
126,BPAQ,16,Anger,3.0
126,BPAQ,17,Anger,3.0
126,BPAQ,18,Anger,2.0
126,BPAQ,19,Anger,4.0
126,BPAQ,20,Anger,3.0
126,BPAQ,21,Anger,3.0
126,BPAQ,22,Hostility,3.0
126,BPAQ,23,Hostility,3.0
126,BPAQ,24,Hostility,3.0
126,BPAQ,25,Hostility,3.0
126,BPAQ,26,Hostility,3.0
126,BPAQ,27,Hostility,4.0
126,BPAQ,28,Hostility,3.0
126,BPAQ,29,Hostility,3.0
126,SSCS,1,Personal Identity,4.0
126,SSCS,2,Personal Identity,4.0
126,SSCS,3,Self-efficacy,4.0
126,SSCS,4,Self-efficacy,4.0
126,SSCS,5,Self-efficacy,3.0
126,SSCS,6,Self-efficacy,4.0
126,SSCS,7,Personal Identity,4.0
126,SSCS,8,Self-efficacy,4.0
126,SSCS,9,Self-efficacy,3.0
126,SSCS,10,Personal Identity,4.0
126,SSCS,11,Personal Identity,4.0
115,BFI,1,Extraversion,3.0
115,BFI,2,Agreeableness,3.0
115,BFI,3,Conscientiousness,4.0
115,BFI,4,Neuroticism,3.0
115,BFI,5,Openness,4.0
115,BFI,6,Extraversion,3.0
115,BFI,7,Agreeableness,4.0
115,BFI,8,Conscientiousness,3.0
115,BFI,9,Neuroticism,3.0
115,BFI,10,Openness,4.0
115,BFI,11,Extraversion,3.0
115,BFI,12,Agreeableness,3.0
115,BFI,13,Conscientiousness,4.0
115,BFI,14,Neuroticism,3.0
115,BFI,15,Openness,3.0
115,BFI,16,Extraversion,3.0
115,BFI,17,Agreeableness,3.0
115,BFI,18,Conscientiousness,3.0
115,BFI,19,Neuroticism,3.0
115,BFI,20,Openness,5.0
115,BFI,21,Extraversion,3.0
115,BFI,22,Agreeableness,3.0
115,BFI,23,Conscientiousness,3.0
115,BFI,24,Neuroticism,3.0
115,BFI,25,Openness,4.0
115,BFI,26,Extraversion,3.0
115,BFI,27,Agreeableness,3.0
115,BFI,28,Conscientiousness,5.0
115,BFI,29,Neuroticism,3.0
115,BFI,30,Openness,4.0
115,BFI,31,Extraversion,3.0
115,BFI,32,Agreeableness,4.0
115,BFI,33,Conscientiousness,3.0
115,BFI,34,Neuroticism,2.0
115,BFI,35,Openness,3.0
115,BFI,36,Extraversion,3.0
115,BFI,37,Agreeableness,3.0
115,BFI,38,Conscientiousness,3.0
115,BFI,39,Neuroticism,3.0
115,BFI,40,Openness,3.0
115,BFI,41,Openness,2.0
115,BFI,42,Agreeableness,3.0
115,BFI,43,Conscientiousness,3.0
115,BFI,44,Openness,3.0
115,PANAS,1,Positive,3.0
115,PANAS,2,Negative,3.0
115,PANAS,3,Positive,3.0
115,PANAS,4,Negative,3.0
115,PANAS,5,Positive,3.0
115,PANAS,6,Negative,3.0
115,PANAS,7,Negative,2.0
115,PANAS,8,Negative,2.0
115,PANAS,9,Positive,3.0
115,PANAS,10,Positive,3.0
115,PANAS,11,Negative,3.0
115,PANAS,12,Positive,4.0
115,PANAS,13,Negative,3.0
115,PANAS,14,Positive,4.0
115,PANAS,15,Negative,3.0
115,PANAS,16,Positive,4.0
115,PANAS,17,Positive,3.0
115,PANAS,18,Negative,3.0
115,PANAS,19,Positive,4.0
115,PANAS,20,Negative,3.0
115,BPAQ,1,Physical,2.0
115,BPAQ,2,Physical,1.0
115,BPAQ,3,Physical,3.0
115,BPAQ,4,Physical,3.0
115,BPAQ,5,Physical,3.0
115,BPAQ,6,Physical,3.0
115,BPAQ,7,Physical,1.0
115,BPAQ,8,Physical,1.0
115,BPAQ,9,Physical,3.0
115,BPAQ,10,Verbal,4.0
115,BPAQ,11,Verbal,4.0
115,BPAQ,12,Verbal,3.0
115,BPAQ,13,Verbal,3.0
115,BPAQ,14,Verbal,4.0
115,BPAQ,15,Anger,4.0
115,BPAQ,16,Anger,3.0
115,BPAQ,17,Anger,3.0
115,BPAQ,18,Anger,2.0
115,BPAQ,19,Anger,3.0
115,BPAQ,20,Anger,3.0
115,BPAQ,21,Anger,3.0
115,BPAQ,22,Hostility,3.0
115,BPAQ,23,Hostility,3.0
115,BPAQ,24,Hostility,4.0
115,BPAQ,25,Hostility,3.0
115,BPAQ,26,Hostility,3.0
115,BPAQ,27,Hostility,4.0
115,BPAQ,28,Hostility,3.0
115,BPAQ,29,Hostility,4.0
115,SSCS,1,Personal Identity,4.0
115,SSCS,2,Personal Identity,4.0
115,SSCS,3,Self-efficacy,4.0
115,SSCS,4,Self-efficacy,4.0
115,SSCS,5,Self-efficacy,4.0
115,SSCS,6,Self-efficacy,4.0
115,SSCS,7,Personal Identity,4.0
115,SSCS,8,Self-efficacy,4.0
115,SSCS,9,Self-efficacy,4.0
115,SSCS,10,Personal Identity,4.0
115,SSCS,11,Personal Identity,4.0
26,BFI,1,Extraversion,3.0
26,BFI,2,Agreeableness,3.0
26,BFI,3,Conscientiousness,4.0
26,BFI,4,Neuroticism,3.0
26,BFI,5,Openness,3.0
26,BFI,6,Extraversion,3.0
26,BFI,7,Agreeableness,4.0
26,BFI,8,Conscientiousness,3.0
26,BFI,9,Neuroticism,2.0
26,BFI,10,Openness,5.0
26,BFI,11,Extraversion,3.0
26,BFI,12,Agreeableness,3.0
26,BFI,13,Conscientiousness,5.0
26,BFI,14,Neuroticism,3.0
26,BFI,15,Openness,3.0
26,BFI,16,Extraversion,4.0
26,BFI,17,Agreeableness,4.0
26,BFI,18,Conscientiousness,3.0
26,BFI,19,Neuroticism,3.0
26,BFI,20,Openness,5.0
26,BFI,21,Extraversion,3.0
26,BFI,22,Agreeableness,4.0
26,BFI,23,Conscientiousness,3.0
26,BFI,24,Neuroticism,2.0
26,BFI,25,Openness,3.0
26,BFI,26,Extraversion,3.0
26,BFI,27,Agreeableness,3.0
26,BFI,28,Conscientiousness,5.0
26,BFI,29,Neuroticism,4.0
26,BFI,30,Openness,4.0
26,BFI,31,Extraversion,3.0
26,BFI,32,Agreeableness,4.0
26,BFI,33,Conscientiousness,3.0
26,BFI,34,Neuroticism,2.0
26,BFI,35,Openness,3.0
26,BFI,36,Extraversion,3.0
26,BFI,37,Agreeableness,3.0
26,BFI,38,Conscientiousness,3.0
26,BFI,39,Neuroticism,3.0
26,BFI,40,Openness,4.0
26,BFI,41,Openness,3.0
26,BFI,42,Agreeableness,3.0
26,BFI,43,Conscientiousness,3.0
26,BFI,44,Openness,3.0
26,PANAS,1,Positive,4.0
26,PANAS,2,Negative,3.0
26,PANAS,3,Positive,4.0
26,PANAS,4,Negative,3.0
26,PANAS,5,Positive,3.0
26,PANAS,6,Negative,3.0
26,PANAS,7,Negative,3.0
26,PANAS,8,Negative,3.0
26,PANAS,9,Positive,4.0
26,PANAS,10,Positive,3.0
26,PANAS,11,Negative,3.0
26,PANAS,12,Positive,4.0
26,PANAS,13,Negative,3.0
26,PANAS,14,Positive,4.0
26,PANAS,15,Negative,3.0
26,PANAS,16,Positive,4.0
26,PANAS,17,Positive,3.0
26,PANAS,18,Negative,3.0
26,PANAS,19,Positive,3.0
26,PANAS,20,Negative,3.0
26,BPAQ,1,Physical,1.0
26,BPAQ,2,Physical,2.0
26,BPAQ,3,Physical,3.0
26,BPAQ,4,Physical,2.0
26,BPAQ,5,Physical,3.0
26,BPAQ,6,Physical,2.0
26,BPAQ,7,Physical,2.0
26,BPAQ,8,Physical,1.0
26,BPAQ,9,Physical,3.0
26,BPAQ,10,Verbal,4.0
26,BPAQ,11,Verbal,4.0
26,BPAQ,12,Verbal,3.0
26,BPAQ,13,Verbal,3.0
26,BPAQ,14,Verbal,4.0
26,BPAQ,15,Anger,4.0
26,BPAQ,16,Anger,3.0
26,BPAQ,17,Anger,3.0
26,BPAQ,18,Anger,2.0
26,BPAQ,19,Anger,3.0
26,BPAQ,20,Anger,3.0
26,BPAQ,21,Anger,3.0
26,BPAQ,22,Hostility,3.0
26,BPAQ,23,Hostility,3.0
26,BPAQ,24,Hostility,3.0
26,BPAQ,25,Hostility,3.0
26,BPAQ,26,Hostility,3.0
26,BPAQ,27,Hostility,4.0
26,BPAQ,28,Hostility,3.0
26,BPAQ,29,Hostility,3.0
26,SSCS,1,Personal Identity,4.0
26,SSCS,2,Personal Identity,4.0
26,SSCS,3,Self-efficacy,4.0
26,SSCS,4,Self-efficacy,4.0
26,SSCS,5,Self-efficacy,4.0
26,SSCS,6,Self-efficacy,4.0
26,SSCS,7,Personal Identity,4.0
26,SSCS,8,Self-efficacy,4.0
26,SSCS,9,Self-efficacy,4.0
26,SSCS,10,Personal Identity,4.0
26,SSCS,11,Personal Identity,4.0
79,BFI,1,Extraversion,1.0
79,BFI,2,Agreeableness,1.0
79,BFI,3,Conscientiousness,2.0
79,BFI,4,Neuroticism,4.0
79,BFI,5,Openness,2.0
79,BFI,6,Extraversion,3.0
79,BFI,7,Agreeableness,1.0
79,BFI,8,Conscientiousness,2.0
79,BFI,9,Neuroticism,5.0
79,BFI,10,Openness,2.0
79,BFI,11,Extraversion,1.0
79,BFI,12,Agreeableness,2.0
79,BFI,13,Conscientiousness,2.0
79,BFI,14,Neuroticism,4.0
79,BFI,15,Openness,1.0
79,BFI,16,Extraversion,1.0
79,BFI,17,Agreeableness,2.0
79,BFI,18,Conscientiousness,2.0
79,BFI,19,Neuroticism,3.0
79,BFI,20,Openness,1.0
79,BFI,21,Extraversion,2.0
79,BFI,22,Agreeableness,2.0
79,BFI,23,Conscientiousness,1.0
79,BFI,24,Neuroticism,4.0
79,BFI,25,Openness,2.0
79,BFI,26,Extraversion,4.0
79,BFI,27,Agreeableness,2.0
79,BFI,28,Conscientiousness,1.0
79,BFI,29,Neuroticism,4.0
79,BFI,30,Openness,1.0
79,BFI,31,Extraversion,2.0
79,BFI,32,Agreeableness,1.0
79,BFI,33,Conscientiousness,1.0
79,BFI,34,Neuroticism,4.0
79,BFI,35,Openness,3.0
79,BFI,36,Extraversion,2.0
79,BFI,37,Agreeableness,1.0
79,BFI,38,Conscientiousness,2.0
79,BFI,39,Neuroticism,3.0
79,BFI,40,Openness,1.0
79,BFI,41,Openness,2.0
79,BFI,42,Agreeableness,2.0
79,BFI,43,Conscientiousness,2.0
79,BFI,44,Openness,1.0
79,PANAS,1,Positive,1.0
79,PANAS,2,Negative,1.0
79,PANAS,3,Positive,2.0
79,PANAS,4,Negative,4.0
79,PANAS,5,Positive,1.0
79,PANAS,6,Negative,2.0
79,PANAS,7,Negative,1.0
79,PANAS,8,Negative,4.0
79,PANAS,9,Positive,2.0
79,PANAS,10,Positive,1.0
79,PANAS,11,Negative,4.0
79,PANAS,12,Positive,1.0
79,PANAS,13,Negative,4.0
79,PANAS,14,Positive,1.0
79,PANAS,15,Negative,4.0
79,PANAS,16,Positive,3.0
79,PANAS,17,Positive,1.0
79,PANAS,18,Negative,3.0
79,PANAS,19,Positive,2.0
79,PANAS,20,Negative,1.0
79,BPAQ,1,Physical,
79,BPAQ,2,Physical,1.0
79,BPAQ,3,Physical,3.0
79,BPAQ,4,Physical,4.0
79,BPAQ,5,Physical,1.0
79,BPAQ,6,Physical,4.0
79,BPAQ,7,Physical,1.0
79,BPAQ,8,Physical,5.0
79,BPAQ,9,Physical,4.0
79,BPAQ,10,Verbal,1.0
79,BPAQ,11,Verbal,3.0
79,BPAQ,12,Verbal,5.0
79,BPAQ,13,Verbal,5.0
79,BPAQ,14,Verbal,5.0
79,BPAQ,15,Anger,3.0
79,BPAQ,16,Anger,4.0
79,BPAQ,17,Anger,3.0
79,BPAQ,18,Anger,4.0
79,BPAQ,19,Anger,4.0
79,BPAQ,20,Anger,4.0
79,BPAQ,21,Anger,4.0
79,BPAQ,22,Hostility,4.0
79,BPAQ,23,Hostility,4.0
79,BPAQ,24,Hostility,4.0
79,BPAQ,25,Hostility,3.0
79,BPAQ,26,Hostility,4.0
79,BPAQ,27,Hostility,4.0
79,BPAQ,28,Hostility,5.0
79,BPAQ,29,Hostility,4.0
79,SSCS,1,Personal Identity,2.0
79,SSCS,2,Personal Identity,2.0
79,SSCS,3,Self-efficacy,2.0
79,SSCS,4,Self-efficacy,3.0
79,SSCS,5,Self-efficacy,2.0
79,SSCS,6,Self-efficacy,4.0
79,SSCS,7,Personal Identity,3.0
79,SSCS,8,Self-efficacy,2.0
79,SSCS,9,Self-efficacy,2.0
79,SSCS,10,Personal Identity,2.0
79,SSCS,11,Personal Identity,2.0
85,BFI,1,Extraversion,3.0
85,BFI,2,Agreeableness,2.0
85,BFI,3,Conscientiousness,3.0
85,BFI,4,Neuroticism,3.0
85,BFI,5,Openness,3.0
85,BFI,6,Extraversion,4.0
85,BFI,7,Agreeableness,4.0
85,BFI,8,Conscientiousness,3.0
85,BFI,9,Neuroticism,4.0
85,BFI,10,Openness,3.0
85,BFI,11,Extraversion,3.0
85,BFI,12,Agreeableness,3.0
85,BFI,13,Conscientiousness,5.0
85,BFI,14,Neuroticism,5.0
85,BFI,15,Openness,3.0
85,BFI,16,Extraversion,3.0
85,BFI,17,Agreeableness,3.0
85,BFI,18,Conscientiousness,3.0
85,BFI,19,Neuroticism,3.0
85,BFI,20,Openness,3.0
85,BFI,21,Extraversion,4.0
85,BFI,22,Agreeableness,2.0
85,BFI,23,Conscientiousness,2.0
85,BFI,24,Neuroticism,3.0
85,BFI,25,Openness,3.0
85,BFI,26,Extraversion,3.0
85,BFI,27,Agreeableness,3.0
85,BFI,28,Conscientiousness,3.0
85,BFI,29,Neuroticism,4.0
85,BFI,30,Openness,3.0
85,BFI,31,Extraversion,2.0
85,BFI,32,Agreeableness,3.0
85,BFI,33,Conscientiousness,3.0
85,BFI,34,Neuroticism,4.0
85,BFI,35,Openness,3.0
85,BFI,36,Extraversion,2.0
85,BFI,37,Agreeableness,4.0
85,BFI,38,Conscientiousness,3.0
85,BFI,39,Neuroticism,3.0
85,BFI,40,Openness,3.0
85,BFI,41,Openness,3.0
85,BFI,42,Agreeableness,3.0
85,BFI,43,Conscientiousness,3.0
85,BFI,44,Openness,2.0
85,PANAS,1,Positive,2.0
85,PANAS,2,Negative,4.0
85,PANAS,3,Positive,2.0
85,PANAS,4,Negative,4.0
85,PANAS,5,Positive,3.0
85,PANAS,6,Negative,2.0
85,PANAS,7,Negative,3.0
85,PANAS,8,Negative,4.0
85,PANAS,9,Positive,2.0
85,PANAS,10,Positive,2.0
85,PANAS,11,Negative,4.0
85,PANAS,12,Positive,3.0
85,PANAS,13,Negative,2.0
85,PANAS,14,Positive,2.0
85,PANAS,15,Negative,3.0
85,PANAS,16,Positive,4.0
85,PANAS,17,Positive,3.0
85,PANAS,18,Negative,4.0
85,PANAS,19,Positive,4.0
85,PANAS,20,Negative,3.0
85,BPAQ,1,Physical,1.0
85,BPAQ,2,Physical,1.0
85,BPAQ,3,Physical,4.0
85,BPAQ,4,Physical,2.0
85,BPAQ,5,Physical,2.0
85,BPAQ,6,Physical,2.0
85,BPAQ,7,Physical,1.0
85,BPAQ,8,Physical,1.0
85,BPAQ,9,Physical,2.0
85,BPAQ,10,Verbal,4.0
85,BPAQ,11,Verbal,4.0
85,BPAQ,12,Verbal,4.0
85,BPAQ,13,Verbal,4.0
85,BPAQ,14,Verbal,4.0
85,BPAQ,15,Anger,4.0
85,BPAQ,16,Anger,4.0
85,BPAQ,17,Anger,4.0
85,BPAQ,18,Anger,4.0
85,BPAQ,19,Anger,4.0
85,BPAQ,20,Anger,4.0
85,BPAQ,21,Anger,4.0
85,BPAQ,22,Hostility,3.0
85,BPAQ,23,Hostility,4.0
85,BPAQ,24,Hostility,3.0
85,BPAQ,25,Hostility,4.0
85,BPAQ,26,Hostility,3.0
85,BPAQ,27,Hostility,4.0
85,BPAQ,28,Hostility,3.0
85,BPAQ,29,Hostility,3.0
85,SSCS,1,Personal Identity,2.0
85,SSCS,2,Personal Identity,3.0
85,SSCS,3,Self-efficacy,3.0
85,SSCS,4,Self-efficacy,4.0
85,SSCS,5,Self-efficacy,3.0
85,SSCS,6,Self-efficacy,4.0
85,SSCS,7,Personal Identity,3.0
85,SSCS,8,Self-efficacy,3.0
85,SSCS,9,Self-efficacy,3.0
85,SSCS,10,Personal Identity,3.0
85,SSCS,11,Personal Identity,4.0
101,BFI,1,Extraversion,3.0
101,BFI,2,Agreeableness,3.0
101,BFI,3,Conscientiousness,4.0
101,BFI,4,Neuroticism,3.0
101,BFI,5,Openness,3.0
101,BFI,6,Extraversion,2.0
101,BFI,7,Agreeableness,4.0
101,BFI,8,Conscientiousness,5.0
101,BFI,9,Neuroticism,1.0
101,BFI,10,Openness,4.0
101,BFI,11,Extraversion,3.0
101,BFI,12,Agreeableness,3.0
101,BFI,13,Conscientiousness,5.0
101,BFI,14,Neuroticism,2.0
101,BFI,15,Openness,3.0
101,BFI,16,Extraversion,3.0
101,BFI,17,Agreeableness,4.0
101,BFI,18,Conscientiousness,3.0
101,BFI,19,Neuroticism,3.0
101,BFI,20,Openness,4.0
101,BFI,21,Extraversion,2.0
101,BFI,22,Agreeableness,4.0
101,BFI,23,Conscientiousness,4.0
101,BFI,24,Neuroticism,1.0
101,BFI,25,Openness,3.0
101,BFI,26,Extraversion,3.0
101,BFI,27,Agreeableness,4.0
101,BFI,28,Conscientiousness,3.0
101,BFI,29,Neuroticism,3.0
101,BFI,30,Openness,2.0
101,BFI,31,Extraversion,2.0
101,BFI,32,Agreeableness,4.0
101,BFI,33,Conscientiousness,5.0
101,BFI,34,Neuroticism,1.0
101,BFI,35,Openness,1.0
101,BFI,36,Extraversion,3.0
101,BFI,37,Agreeableness,5.0
101,BFI,38,Conscientiousness,4.0
101,BFI,39,Neuroticism,3.0
101,BFI,40,Openness,3.0
101,BFI,41,Openness,1.0
101,BFI,42,Agreeableness,4.0
101,BFI,43,Conscientiousness,3.0
101,BFI,44,Openness,2.0
101,PANAS,1,Positive,3.0
101,PANAS,2,Negative,4.0
101,PANAS,3,Positive,2.0
101,PANAS,4,Negative,4.0
101,PANAS,5,Positive,3.0
101,PANAS,6,Negative,3.0
101,PANAS,7,Negative,1.0
101,PANAS,8,Negative,4.0
101,PANAS,9,Positive,3.0
101,PANAS,10,Positive,3.0
101,PANAS,11,Negative,4.0
101,PANAS,12,Positive,3.0
101,PANAS,13,Negative,3.0
101,PANAS,14,Positive,3.0
101,PANAS,15,Negative,2.0
101,PANAS,16,Positive,3.0
101,PANAS,17,Positive,3.0
101,PANAS,18,Negative,1.0
101,PANAS,19,Positive,3.0
101,PANAS,20,Negative,4.0
101,BPAQ,1,Physical,1.0
101,BPAQ,2,Physical,5.0
101,BPAQ,3,Physical,3.0
101,BPAQ,4,Physical,2.0
101,BPAQ,5,Physical,5.0
101,BPAQ,6,Physical,4.0
101,BPAQ,7,Physical,2.0
101,BPAQ,8,Physical,1.0
101,BPAQ,9,Physical,2.0
101,BPAQ,10,Verbal,3.0
101,BPAQ,11,Verbal,4.0
101,BPAQ,12,Verbal,2.0
101,BPAQ,13,Verbal,3.0
101,BPAQ,14,Verbal,3.0
101,BPAQ,15,Anger,4.0
101,BPAQ,16,Anger,3.0
101,BPAQ,17,Anger,2.0
101,BPAQ,18,Anger,2.0
101,BPAQ,19,Anger,2.0
101,BPAQ,20,Anger,4.0
101,BPAQ,21,Anger,2.0
101,BPAQ,22,Hostility,3.0
101,BPAQ,23,Hostility,4.0
101,BPAQ,24,Hostility,3.0
101,BPAQ,25,Hostility,5.0
101,BPAQ,26,Hostility,3.0
101,BPAQ,27,Hostility,4.0
101,BPAQ,28,Hostility,4.0
101,BPAQ,29,Hostility,2.0
101,SSCS,1,Personal Identity,3.0
101,SSCS,2,Personal Identity,3.0
101,SSCS,3,Self-efficacy,3.0
101,SSCS,4,Self-efficacy,3.0
101,SSCS,5,Self-efficacy,3.0
101,SSCS,6,Self-efficacy,4.0
101,SSCS,7,Personal Identity,2.0
101,SSCS,8,Self-efficacy,3.0
101,SSCS,9,Self-efficacy,3.0
101,SSCS,10,Personal Identity,2.0
101,SSCS,11,Personal Identity,2.0
127,BFI,1,Extraversion,5.0
127,BFI,2,Agreeableness,1.0
127,BFI,3,Conscientiousness,3.0
127,BFI,4,Neuroticism,5.0
127,BFI,5,Openness,5.0
127,BFI,6,Extraversion,1.0
127,BFI,7,Agreeableness,2.0
127,BFI,8,Conscientiousness,2.0
127,BFI,9,Neuroticism,2.0
127,BFI,10,Openness,5.0
127,BFI,11,Extraversion,5.0
127,BFI,12,Agreeableness,2.0
127,BFI,13,Conscientiousness,3.0
127,BFI,14,Neuroticism,4.0
127,BFI,15,Openness,3.0
127,BFI,16,Extraversion,5.0
127,BFI,17,Agreeableness,3.0
127,BFI,18,Conscientiousness,2.0
127,BFI,19,Neuroticism,4.0
127,BFI,20,Openness,5.0
127,BFI,21,Extraversion,2.0
127,BFI,22,Agreeableness,2.0
127,BFI,23,Conscientiousness,3.0
127,BFI,24,Neuroticism,4.0
127,BFI,25,Openness,5.0
127,BFI,26,Extraversion,5.0
127,BFI,27,Agreeableness,1.0
127,BFI,28,Conscientiousness,3.0
127,BFI,29,Neuroticism,5.0
127,BFI,30,Openness,5.0
127,BFI,31,Extraversion,1.0
127,BFI,32,Agreeableness,3.0
127,BFI,33,Conscientiousness,4.0
127,BFI,34,Neuroticism,4.0
127,BFI,35,Openness,3.0
127,BFI,36,Extraversion,5.0
127,BFI,37,Agreeableness,2.0
127,BFI,38,Conscientiousness,2.0
127,BFI,39,Neuroticism,4.0
127,BFI,40,Openness,3.0
127,BFI,41,Openness,3.0
127,BFI,42,Agreeableness,2.0
127,BFI,43,Conscientiousness,2.0
127,BFI,44,Openness,5.0
127,PANAS,1,Positive,4.0
127,PANAS,2,Negative,5.0
127,PANAS,3,Positive,4.0
127,PANAS,4,Negative,3.0
127,PANAS,5,Positive,3.0
127,PANAS,6,Negative,5.0
127,PANAS,7,Negative,3.0
127,PANAS,8,Negative,5.0
127,PANAS,9,Positive,4.0
127,PANAS,10,Positive,4.0
127,PANAS,11,Negative,4.0
127,PANAS,12,Positive,4.0
127,PANAS,13,Negative,4.0
127,PANAS,14,Positive,3.0
127,PANAS,15,Negative,4.0
127,PANAS,16,Positive,3.0
127,PANAS,17,Positive,3.0
127,PANAS,18,Negative,4.0
127,PANAS,19,Positive,5.0
127,PANAS,20,Negative,3.0
127,BPAQ,1,Physical,4.0
127,BPAQ,2,Physical,2.0
127,BPAQ,3,Physical,5.0
127,BPAQ,4,Physical,3.0
127,BPAQ,5,Physical,3.0
127,BPAQ,6,Physical,3.0
127,BPAQ,7,Physical,2.0
127,BPAQ,8,Physical,3.0
127,BPAQ,9,Physical,3.0
127,BPAQ,10,Verbal,4.0
127,BPAQ,11,Verbal,5.0
127,BPAQ,12,Verbal,5.0
127,BPAQ,13,Verbal,5.0
127,BPAQ,14,Verbal,5.0
127,BPAQ,15,Anger,5.0
127,BPAQ,16,Anger,5.0
127,BPAQ,17,Anger,3.0
127,BPAQ,18,Anger,4.0
127,BPAQ,19,Anger,5.0
127,BPAQ,20,Anger,5.0
127,BPAQ,21,Anger,4.0
127,BPAQ,22,Hostility,4.0
127,BPAQ,23,Hostility,5.0
127,BPAQ,24,Hostility,5.0
127,BPAQ,25,Hostility,4.0
127,BPAQ,26,Hostility,5.0
127,BPAQ,27,Hostility,4.0
127,BPAQ,28,Hostility,5.0
127,BPAQ,29,Hostility,5.0
127,SSCS,1,Personal Identity,4.0
127,SSCS,2,Personal Identity,5.0
127,SSCS,3,Self-efficacy,4.0
127,SSCS,4,Self-efficacy,5.0
127,SSCS,5,Self-efficacy,5.0
127,SSCS,6,Self-efficacy,4.0
127,SSCS,7,Personal Identity,4.0
127,SSCS,8,Self-efficacy,4.0
127,SSCS,9,Self-efficacy,4.0
127,SSCS,10,Personal Identity,5.0
127,SSCS,11,Personal Identity,4.0
113,BFI,1,Extraversion,3.0
113,BFI,2,Agreeableness,3.0
113,BFI,3,Conscientiousness,3.0
113,BFI,4,Neuroticism,3.0
113,BFI,5,Openness,3.0
113,BFI,6,Extraversion,3.0
113,BFI,7,Agreeableness,3.0
113,BFI,8,Conscientiousness,3.0
113,BFI,9,Neuroticism,3.0
113,BFI,10,Openness,3.0
113,BFI,11,Extraversion,3.0
113,BFI,12,Agreeableness,3.0
113,BFI,13,Conscientiousness,4.0
113,BFI,14,Neuroticism,3.0
113,BFI,15,Openness,3.0
113,BFI,16,Extraversion,3.0
113,BFI,17,Agreeableness,3.0
113,BFI,18,Conscientiousness,3.0
113,BFI,19,Neuroticism,3.0
113,BFI,20,Openness,3.0
113,BFI,21,Extraversion,3.0
113,BFI,22,Agreeableness,3.0
113,BFI,23,Conscientiousness,3.0
113,BFI,24,Neuroticism,3.0
113,BFI,25,Openness,3.0
113,BFI,26,Extraversion,3.0
113,BFI,27,Agreeableness,3.0
113,BFI,28,Conscientiousness,3.0
113,BFI,29,Neuroticism,3.0
113,BFI,30,Openness,3.0
113,BFI,31,Extraversion,3.0
113,BFI,32,Agreeableness,3.0
113,BFI,33,Conscientiousness,3.0
113,BFI,34,Neuroticism,3.0
113,BFI,35,Openness,3.0
113,BFI,36,Extraversion,3.0
113,BFI,37,Agreeableness,3.0
113,BFI,38,Conscientiousness,3.0
113,BFI,39,Neuroticism,3.0
113,BFI,40,Openness,3.0
113,BFI,41,Openness,3.0
113,BFI,42,Agreeableness,3.0
113,BFI,43,Conscientiousness,3.0
113,BFI,44,Openness,3.0
113,PANAS,1,Positive,3.0
113,PANAS,2,Negative,2.0
113,PANAS,3,Positive,3.0
113,PANAS,4,Negative,2.0
113,PANAS,5,Positive,3.0
113,PANAS,6,Negative,2.0
113,PANAS,7,Negative,1.0
113,PANAS,8,Negative,2.0
113,PANAS,9,Positive,3.0
113,PANAS,10,Positive,3.0
113,PANAS,11,Negative,3.0
113,PANAS,12,Positive,3.0
113,PANAS,13,Negative,1.0
113,PANAS,14,Positive,2.0
113,PANAS,15,Negative,2.0
113,PANAS,16,Positive,3.0
113,PANAS,17,Positive,3.0
113,PANAS,18,Negative,3.0
113,PANAS,19,Positive,2.0
113,PANAS,20,Negative,2.0
113,BPAQ,1,Physical,1.0
113,BPAQ,2,Physical,1.0
113,BPAQ,3,Physical,3.0
113,BPAQ,4,Physical,2.0
