uid,item_index,dimension,response_reversed
9f78248b339cbc37df3631317ecab6bbc726b9c9,30,Openness,4.0
9f78248b339cbc37df3631317ecab6bbc726b9c9,31,Extraversion,3.0
9f78248b339cbc37df3631317ecab6bbc726b9c9,32,Agreeableness,4.0
9f78248b339cbc37df3631317ecab6bbc726b9c9,33,Conscientiousness,4.0
9f78248b339cbc37df3631317ecab6bbc726b9c9,34,Neuroticism,2.0
9f78248b339cbc37df3631317ecab6bbc726b9c9,35,Openness,4.0
9f78248b339cbc37df3631317ecab6bbc726b9c9,36,Extraversion,4.0
9f78248b339cbc37df3631317ecab6bbc726b9c9,37,Agreeableness,5.0
9f78248b339cbc37df3631317ecab6bbc726b9c9,38,Conscientiousness,4.0
9f78248b339cbc37df3631317ecab6bbc726b9c9,39,Neuroticism,3.0
9f78248b339cbc37df3631317ecab6bbc726b9c9,40,Openness,4.0
9f78248b339cbc37df3631317ecab6bbc726b9c9,41,Openness,3.0
9f78248b339cbc37df3631317ecab6bbc726b9c9,42,Agreeableness,4.0
9f78248b339cbc37df3631317ecab6bbc726b9c9,43,Conscientiousness,4.0
9f78248b339cbc37df3631317ecab6bbc726b9c9,44,Openness,3.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,1,Extraversion,4.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,2,Agreeableness,4.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,3,Conscientiousness,4.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,4,Neuroticism,3.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,5,Openness,4.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,6,Extraversion,2.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,7,Agreeableness,5.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,8,Conscientiousness,4.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,9,Neuroticism,2.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,10,Openness,5.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,11,Extraversion,4.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,12,Agreeableness,4.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,13,Conscientiousness,5.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,14,Neuroticism,3.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,15,Openness,4.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,16,Extraversion,4.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,17,Agreeableness,4.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,18,Conscientiousness,3.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,19,Neuroticism,4.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,20,Openness,4.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,21,Extraversion,2.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,22,Agreeableness,4.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,23,Conscientiousness,4.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,24,Neuroticism,2.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,25,Openness,4.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,26,Extraversion,4.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,27,Agreeableness,3.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,28,Conscientiousness,4.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,29,Neuroticism,
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,30,Openness,3.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,31,Extraversion,3.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,32,Agreeableness,4.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,33,Conscientiousness,4.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,34,Neuroticism,2.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,35,Openness,3.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,36,Extraversion,4.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,37,Agreeableness,5.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,38,Conscientiousness,4.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,39,Neuroticism,4.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,40,Openness,4.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,41,Openness,3.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,42,Agreeableness,4.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,43,Conscientiousness,3.0
3c9f76f1d5789c3c3ce6e9ae21591d03ecfad12b,44,Openness,3.0
c7906eac151126acf093c927361f81059fbddf93,1,Extraversion,4.0
c7906eac151126acf093c927361f81059fbddf93,2,Agreeableness,4.0
c7906eac151126acf093c927361f81059fbddf93,3,Conscientiousness,4.0
c7906eac151126acf093c927361f81059fbddf93,4,Neuroticism,3.0
c7906eac151126acf093c927361f81059fbddf93,5,Openness,4.0
c7906eac151126acf093c927361f81059fbddf93,6,Extraversion,2.0
c7906eac151126acf093c927361f81059fbddf93,7,Agreeableness,4.0
c7906eac151126acf093c927361f81059fbddf93,8,Conscientiousness,4.0
c7906eac151126acf093c927361f81059fbddf93,9,Neuroticism,2.0
c7906eac151126acf093c927361f81059fbddf93,10,Openness,5.0
c7906eac151126acf093c927361f81059fbddf93,11,Extraversion,4.0
c7906eac151126acf093c927361f81059fbddf93,12,Agreeableness,4.0
c7906eac151126acf093c927361f81059fbddf93,13,Conscientiousness,5.0
c7906eac151126acf093c927361f81059fbddf93,14,Neuroticism,3.0
c7906eac151126acf093c927361f81059fbddf93,15,Openness,4.0
c7906eac151126acf093c927361f81059fbddf93,16,Extraversion,4.0
c7906eac151126acf093c927361f81059fbddf93,17,Agreeableness,4.0
c7906eac151126acf093c927361f81059fbddf93,18,Conscientiousness,3.0
c7906eac151126acf093c927361f81059fbddf93,19,Neuroticism,3.0
c7906eac151126acf093c927361f81059fbddf93,20,Openness,4.0
c7906eac151126acf093c927361f81059fbddf93,21,Extraversion,3.0
c7906eac151126acf093c927361f81059fbddf93,22,Agreeableness,3.0
c7906eac151126acf093c927361f81059fbddf93,23,Conscientiousness,4.0
c7906eac151126acf093c927361f81059fbddf93,24,Neuroticism,2.0
c7906eac151126acf093c927361f81059fbddf93,25,Openness,4.0
c7906eac151126acf093c927361f81059fbddf93,26,Extraversion,4.0
c7906eac151126acf093c927361f81059fbddf93,27,Agreeableness,3.0
c7906eac151126acf093c927361f81059fbddf93,28,Conscientiousness,5.0
c7906eac151126acf093c927361f81059fbddf93,29,Neuroticism,3.0
c7906eac151126acf093c927361f81059fbddf93,30,Openness,3.0
c7906eac151126acf093c927361f81059fbddf93,31,Extraversion,3.0
c7906eac151126acf093c927361f81059fbddf93,32,Agreeableness,4.0
c7906eac151126acf093c927361f81059fbddf93,33,Conscientiousness,4.0
c7906eac151126acf093c927361f81059fbddf93,34,Neuroticism,2.0
c7906eac151126acf093c927361f81059fbddf93,35,Openness,4.0
c7906eac151126acf093c927361f81059fbddf93,36,Extraversion,4.0
c7906eac151126acf093c927361f81059fbddf93,37,Agreeableness,4.0
c7906eac151126acf093c927361f81059fbddf93,38,Conscientiousness,4.0
c7906eac151126acf093c927361f81059fbddf93,39,Neuroticism,4.0
c7906eac151126acf093c927361f81059fbddf93,40,Openness,4.0
c7906eac151126acf093c927361f81059fbddf93,41,Openness,3.0
c7906eac151126acf093c927361f81059fbddf93,42,Agreeableness,4.0
c7906eac151126acf093c927361f81059fbddf93,43,Conscientiousness,3.0
c7906eac151126acf093c927361f81059fbddf93,44,Openness,3.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,1,Extraversion,4.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,2,Agreeableness,3.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,3,Conscientiousness,4.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,4,Neuroticism,3.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,5,Openness,4.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,6,Extraversion,2.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,7,Agreeableness,4.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,8,Conscientiousness,4.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,9,Neuroticism,2.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,10,Openness,4.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,11,Extraversion,4.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,12,Agreeableness,3.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,13,Conscientiousness,4.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,14,Neuroticism,3.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,15,Openness,4.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,16,Extraversion,4.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,17,Agreeableness,4.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,18,Conscientiousness,3.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,19,Neuroticism,3.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,20,Openness,4.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,21,Extraversion,2.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,22,Agreeableness,3.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,23,Conscientiousness,4.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,24,Neuroticism,2.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,25,Openness,4.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,26,Extraversion,4.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,27,Agreeableness,3.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,28,Conscientiousness,4.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,29,Neuroticism,3.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,30,Openness,3.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,31,Extraversion,3.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,32,Agreeableness,4.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,33,Conscientiousness,4.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,34,Neuroticism,2.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,35,Openness,3.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,36,Extraversion,4.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,37,Agreeableness,5.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,38,Conscientiousness,4.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,39,Neuroticism,3.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,40,Openness,4.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,41,Openness,3.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,42,Agreeableness,4.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,43,Conscientiousness,3.0
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,44,Openness,3.0
db61df10d4590b752a3de3e23ffb85545d1296d4,1,Extraversion,4.0
db61df10d4590b752a3de3e23ffb85545d1296d4,2,Agreeableness,4.0
db61df10d4590b752a3de3e23ffb85545d1296d4,3,Conscientiousness,4.0
db61df10d4590b752a3de3e23ffb85545d1296d4,4,Neuroticism,2.0
db61df10d4590b752a3de3e23ffb85545d1296d4,5,Openness,4.0
db61df10d4590b752a3de3e23ffb85545d1296d4,6,Extraversion,2.0
db61df10d4590b752a3de3e23ffb85545d1296d4,7,Agreeableness,4.0
db61df10d4590b752a3de3e23ffb85545d1296d4,8,Conscientiousness,4.0
db61df10d4590b752a3de3e23ffb85545d1296d4,9,Neuroticism,2.0
db61df10d4590b752a3de3e23ffb85545d1296d4,10,Openness,4.0
db61df10d4590b752a3de3e23ffb85545d1296d4,11,Extraversion,4.0
db61df10d4590b752a3de3e23ffb85545d1296d4,12,Agreeableness,3.0
db61df10d4590b752a3de3e23ffb85545d1296d4,13,Conscientiousness,5.0
db61df10d4590b752a3de3e23ffb85545d1296d4,14,Neuroticism,3.0
db61df10d4590b752a3de3e23ffb85545d1296d4,15,Openness,4.0
db61df10d4590b752a3de3e23ffb85545d1296d4,16,Extraversion,4.0
db61df10d4590b752a3de3e23ffb85545d1296d4,17,Agreeableness,4.0
db61df10d4590b752a3de3e23ffb85545d1296d4,18,Conscientiousness,3.0
db61df10d4590b752a3de3e23ffb85545d1296d4,19,Neuroticism,2.0
db61df10d4590b752a3de3e23ffb85545d1296d4,20,Openness,4.0
db61df10d4590b752a3de3e23ffb85545d1296d4,21,Extraversion,2.0
db61df10d4590b752a3de3e23ffb85545d1296d4,22,Agreeableness,4.0
db61df10d4590b752a3de3e23ffb85545d1296d4,23,Conscientiousness,4.0
db61df10d4590b752a3de3e23ffb85545d1296d4,24,Neuroticism,2.0
db61df10d4590b752a3de3e23ffb85545d1296d4,25,Openness,4.0
db61df10d4590b752a3de3e23ffb85545d1296d4,26,Extraversion,4.0
db61df10d4590b752a3de3e23ffb85545d1296d4,27,Agreeableness,4.0
db61df10d4590b752a3de3e23ffb85545d1296d4,28,Conscientiousness,4.0
db61df10d4590b752a3de3e23ffb85545d1296d4,29,Neuroticism,3.0
db61df10d4590b752a3de3e23ffb85545d1296d4,30,Openness,3.0
db61df10d4590b752a3de3e23ffb85545d1296d4,31,Extraversion,3.0
db61df10d4590b752a3de3e23ffb85545d1296d4,32,Agreeableness,4.0
db61df10d4590b752a3de3e23ffb85545d1296d4,33,Conscientiousness,4.0
db61df10d4590b752a3de3e23ffb85545d1296d4,34,Neuroticism,2.0
db61df10d4590b752a3de3e23ffb85545d1296d4,35,Openness,4.0
db61df10d4590b752a3de3e23ffb85545d1296d4,36,Extraversion,4.0
db61df10d4590b752a3de3e23ffb85545d1296d4,37,Agreeableness,5.0
db61df10d4590b752a3de3e23ffb85545d1296d4,38,Conscientiousness,4.0
db61df10d4590b752a3de3e23ffb85545d1296d4,39,Neuroticism,3.0
db61df10d4590b752a3de3e23ffb85545d1296d4,40,Openness,4.0
db61df10d4590b752a3de3e23ffb85545d1296d4,41,Openness,3.0
db61df10d4590b752a3de3e23ffb85545d1296d4,42,Agreeableness,4.0
db61df10d4590b752a3de3e23ffb85545d1296d4,43,Conscientiousness,3.0
db61df10d4590b752a3de3e23ffb85545d1296d4,44,Openness,3.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,1,Extraversion,4.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,2,Agreeableness,4.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,3,Conscientiousness,5.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,4,Neuroticism,3.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,5,Openness,3.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,6,Extraversion,2.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,7,Agreeableness,5.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,8,Conscientiousness,4.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,9,Neuroticism,2.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,10,Openness,4.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,11,Extraversion,4.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,12,Agreeableness,5.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,13,Conscientiousness,5.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,14,Neuroticism,3.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,15,Openness,3.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,16,Extraversion,3.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,17,Agreeableness,4.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,18,Conscientiousness,3.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,19,Neuroticism,4.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,20,Openness,4.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,21,Extraversion,2.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,22,Agreeableness,4.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,23,Conscientiousness,4.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,24,Neuroticism,2.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,25,Openness,4.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,26,Extraversion,4.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,27,Agreeableness,4.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,28,Conscientiousness,5.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,29,Neuroticism,3.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,30,Openness,4.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,31,Extraversion,3.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,32,Agreeableness,5.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,33,Conscientiousness,4.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,34,Neuroticism,2.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,35,Openness,2.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,36,Extraversion,3.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,37,Agreeableness,5.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,38,Conscientiousness,4.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,39,Neuroticism,4.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,40,Openness,4.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,41,Openness,3.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,42,Agreeableness,5.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,43,Conscientiousness,3.0
a5fa0e3853aa9ba97fb31277e36c6391012f5d3b,44,Openness,3.0
bde56ab894b6d61467f1b4edcb979ef67536f017,1,Extraversion,4.0
bde56ab894b6d61467f1b4edcb979ef67536f017,2,Agreeableness,4.0
bde56ab894b6d61467f1b4edcb979ef67536f017,3,Conscientiousness,4.0
bde56ab894b6d61467f1b4edcb979ef67536f017,4,Neuroticism,3.0
bde56ab894b6d61467f1b4edcb979ef67536f017,5,Openness,4.0
bde56ab894b6d61467f1b4edcb979ef67536f017,6,Extraversion,3.0
bde56ab894b6d61467f1b4edcb979ef67536f017,7,Agreeableness,4.0
bde56ab894b6d61467f1b4edcb979ef67536f017,8,Conscientiousness,4.0
bde56ab894b6d61467f1b4edcb979ef67536f017,9,Neuroticism,2.0
bde56ab894b6d61467f1b4edcb979ef67536f017,10,Openness,5.0
bde56ab894b6d61467f1b4edcb979ef67536f017,11,Extraversion,4.0
bde56ab894b6d61467f1b4edcb979ef67536f017,12,Agreeableness,5.0
bde56ab894b6d61467f1b4edcb979ef67536f017,13,Conscientiousness,5.0
bde56ab894b6d61467f1b4edcb979ef67536f017,14,Neuroticism,3.0
bde56ab894b6d61467f1b4edcb979ef67536f017,15,Openness,4.0
bde56ab894b6d61467f1b4edcb979ef67536f017,16,Extraversion,4.0
bde56ab894b6d61467f1b4edcb979ef67536f017,17,Agreeableness,4.0
bde56ab894b6d61467f1b4edcb979ef67536f017,18,Conscientiousness,3.0
bde56ab894b6d61467f1b4edcb979ef67536f017,19,Neuroticism,3.0
bde56ab894b6d61467f1b4edcb979ef67536f017,20,Openness,4.0
bde56ab894b6d61467f1b4edcb979ef67536f017,21,Extraversion,3.0
bde56ab894b6d61467f1b4edcb979ef67536f017,22,Agreeableness,4.0
bde56ab894b6d61467f1b4edcb979ef67536f017,23,Conscientiousness,4.0
bde56ab894b6d61467f1b4edcb979ef67536f017,24,Neuroticism,2.0
bde56ab894b6d61467f1b4edcb979ef67536f017,25,Openness,4.0
bde56ab894b6d61467f1b4edcb979ef67536f017,26,Extraversion,4.0
bde56ab894b6d61467f1b4edcb979ef67536f017,27,Agreeableness,4.0
bde56ab894b6d61467f1b4edcb979ef67536f017,28,Conscientiousness,5.0
bde56ab894b6d61467f1b4edcb979ef67536f017,29,Neuroticism,3.0
bde56ab894b6d61467f1b4edcb979ef67536f017,30,Openness,4.0
bde56ab894b6d61467f1b4edcb979ef67536f017,31,Extraversion,3.0
bde56ab894b6d61467f1b4edcb979ef67536f017,32,Agreeableness,4.0
bde56ab894b6d61467f1b4edcb979ef67536f017,33,Conscientiousness,4.0
bde56ab894b6d61467f1b4edcb979ef67536f017,34,Neuroticism,2.0
bde56ab894b6d61467f1b4edcb979ef67536f017,35,Openness,4.0
bde56ab894b6d61467f1b4edcb979ef67536f017,36,Extraversion,4.0
bde56ab894b6d61467f1b4edcb979ef67536f017,37,Agreeableness,5.0
bde56ab894b6d61467f1b4edcb979ef67536f017,38,Conscientiousness,4.0
bde56ab894b6d61467f1b4edcb979ef67536f017,39,Neuroticism,3.0
bde56ab894b6d61467f1b4edcb979ef67536f017,40,Openness,4.0
bde56ab894b6d61467f1b4edcb979ef67536f017,41,Openness,3.0
bde56ab894b6d61467f1b4edcb979ef67536f017,42,Agreeableness,4.0
bde56ab894b6d61467f1b4edcb979ef67536f017,43,Conscientiousness,3.0
bde56ab894b6d61467f1b4edcb979ef67536f017,44,Openness,3.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,1,Extraversion,4.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,2,Agreeableness,4.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,3,Conscientiousness,4.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,4,Neuroticism,2.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,5,Openness,4.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,6,Extraversion,3.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,7,Agreeableness,4.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,8,Conscientiousness,4.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,9,Neuroticism,2.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,10,Openness,4.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,11,Extraversion,4.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,12,Agreeableness,5.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,13,Conscientiousness,5.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,14,Neuroticism,3.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,15,Openness,4.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,16,Extraversion,4.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,17,Agreeableness,4.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,18,Conscientiousness,3.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,19,Neuroticism,2.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,20,Openness,4.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,21,Extraversion,3.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,22,Agreeableness,4.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,23,Conscientiousness,5.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,24,Neuroticism,2.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,25,Openness,4.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,26,Extraversion,4.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,27,Agreeableness,4.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,28,Conscientiousness,4.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,29,Neuroticism,3.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,30,Openness,4.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,31,Extraversion,3.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,32,Agreeableness,4.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,33,Conscientiousness,4.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,34,Neuroticism,2.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,35,Openness,4.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,36,Extraversion,4.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,37,Agreeableness,5.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,38,Conscientiousness,4.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,39,Neuroticism,3.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,40,Openness,4.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,41,Openness,3.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,42,Agreeableness,4.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,43,Conscientiousness,3.0
1e6bbd4de7b8c48640e9418dce4597d9bcfdc568,44,Openness,3.0
714b5243c52122e7ebdaa17aa90e8d5884999b3b,1,Extraversion,4.0
714b5243c52122e7ebdaa17aa90e8d5884999b3b,2,Agreeableness,4.0
714b5243c52122e7ebdaa17aa90e8d5884999b3b,3,Conscientiousness,4.0
714b5243c52122e7ebdaa17aa90e8d5884999b3b,4,Neuroticism,3.0
714b5243c52122e7ebdaa17aa90e8d5884999b3b,5,Openness,4.0
714b5243c52122e7ebdaa17aa90e8d5884999b3b,6,Extraversion,2.0
714b5243c52122e7ebdaa17aa90e8d5884999b3b,7,Agreeableness,4.0
714b5243c52122e7ebdaa17aa90e8d5884999b3b,8,Conscientiousness,4.0
714b5243c52122e7ebdaa17aa90e8d5884999b3b,9,Neuroticism,2.0
714b5243c52122e7ebdaa17aa90e8d5884999b3b,10,Openness,4.0
714b5243c52122e7ebdaa17aa90e8d5884999b3b,11,Extraversion,3.0
714b5243c52122e7ebdaa17aa90e8d5884999b3b,12,Agreeableness,5.0
714b5243c52122e7ebdaa17aa90e8d5884999b3b,13,Conscientiousness,5.0
714b5243c52122e7ebdaa17aa90e8d5884999b3b,14,Neuroticism,3.0
714b5243c52122e7ebdaa17aa90e8d5884999b3b,15,Openness,4.0
714b5243c52122e7ebdaa17aa90e8d5884999b3b,16,Extraversion,4.0
714b5243c52122e7ebdaa17aa90e8d5884999b3b,17,Agreeableness,4.0
714b5243c52122e7ebdaa17aa90e8d5884999b3b,18,Conscientiousness,3.0
714b5243c52122e7ebdaa17aa90e8d5884999b3b,19,Neuroticism,4.0
714b5243c52122e7ebdaa17aa90e8d5884999b3b,20,Openness,4.0
714b5243c52122e7ebdaa17aa90e8d5884999b3b,21,Extraversion,2.0
714b5243c52122e7ebdaa17aa90e8d5884999b3b,22,Agreeableness,3.0
714b5243c52122e7ebdaa17aa90e8d5884999b3b,23,Conscientiousness,5.0
714b5243c52122e7ebdaa17aa90e8d5884999b3b,24,Neuroticism,2.0
